ID,smiles,MW,logP,norm_MW,TPSA,BalabanJ,MolMR,BertzCT,LabuteASA,split_MW,split_logP,split_norm_MW,split_TPSA,split_BalabanJ,split_BertzCT,split_LabuteASA
ZINC12779931,Cc1ccc(S(=O)(=O)N[C@H](C(=O)O[C@H](C)C(=O)N2CC(=O)Nc3ccccc32)C(C)C)cc1,473.5510000000002,2.2149199999999993,14.350030303030309,121.88,1.744061601629541,123.10520000000001,1160.9741323377034,192.71547488986718,nan,train,train,nan,train,train,nan
ZINC21532252,O=C1C[C@H](C(F)(F)F)N(C(=O)CSc2nnnn2C2CCCC2)c2ccccc2N1,440.45100000000025,3.186600000000001,14.681700000000008,93.01000000000002,1.592146711095054,103.06370000000003,943.9980893959503,173.72709112057143,nan,train,train,train,train,train,nan
ZINC01875966,COc1ccc(/C=C/C(=O)Oc2ccc3c(c2)C(C)=CC(C)(C)N3C(=O)/C=C/c2ccc(OC)c(OC)c2)cc1OC,569.6540000000002,6.581700000000008,13.563190476190481,83.53000000000002,1.5417687371484707,164.45299999999955,1582.694856036808,245.96062912971414,test_ex,test_ex,train,val,train,test_ex,test_ex
ZINC09285263,Cc1nc(SCC(=O)NNC(=O)c2n[nH]c(=O)c3ccccc23)c(C#N)c(C)c1C,422.4700000000002,1.6683400000000002,14.08233333333334,140.63,1.665665116243552,111.85960000000001,1261.85710810398,175.42227056373312,nan,train,train,test_ex,train,nan,nan
ZINC07404341,Cc1ccc(S(=O)(=O)NNC(=O)CN2C(=O)COc3ccccc32)cc1C,389.43300000000016,1.0385400000000005,14.423444444444451,104.81000000000002,1.6760596766564129,98.67020000000002,1003.8067298925127,156.69937823807538,train,train,train,nan,train,train,train
ZINC20911697,Cc1nn(C(C)C)c(C)c1/C=N/Nc1nnc(SCC(=O)Nc2ccc(C(C)(C)C)cc2)n1N,483.6460000000003,3.8604400000000023,14.224882352941185,128.04000000000002,1.5534399044931124,137.97079999999994,1170.5051878862648,203.91885351522046,nan,train,train,nan,train,val,test_ex
ZINC63833778,O=C(Nc1ccccc1/C=C/c1ccc2cccc(O)c2n1)[C@@H]1C=CCN1,357.41300000000007,3.577300000000002,13.23751851851852,74.25,1.5800041624155305,108.33820000000006,1056.362175366108,156.6148476405771,test_in,train,train,train,val,test_in,train
ZINC44515262,COc1cc(NC(=O)c2[nH]c3c(c2C)C(=O)CCC3)c(OC)cc1Cl,362.8130000000001,3.7650200000000025,14.512520000000004,80.42,1.9468251623042918,95.30740000000003,857.246338710488,150.01462657780993,train,train,train,train,train,train,val
5329654,CCOC(=O)c1ccc(-c2[nH]nc3c2C(=O)c2c(NC(N)=O)cccc2-3)s1,382.40100000000007,3.0169000000000006,14.163000000000002,127.17000000000002,1.7705425337644871,99.93179999999998,1098.729305736573,156.88996060111484,train,train,train,nan,train,train,test_in
ZINC39370426,C=CCOC(=O)C1=C(C)N=C2NC(=O)NC(=O)[C@H]2[C@H]1c1ccc(F)cc1,357.34100000000007,1.7801999999999998,13.743884615384617,96.85999999999999,2.1282547698951344,90.59640000000003,857.6921109710836,148.1785339064699,train,train,train,train,nan,train,val
ZINC07321381,CCCn1c(N)c(-c2csc(Nc3cc(C)ccc3C)n2)c(=O)n(C)c1=O,385.49300000000017,3.0231400000000006,14.277518518518525,94.94,2.054166647586277,110.95310000000006,1110.2634066588619,160.66729148515466,train,train,train,train,nan,train,train
ZINC10109302,COc1cc2c(cc1OC)[C@H](c1ccccc1)N(S(=O)(=O)c1ccc3[nH]c(=O)[nH]c3c1)CC2,465.53100000000023,3.2098000000000004,14.107000000000006,104.48999999999998,1.6794625303303055,124.34620000000004,1491.815723439733,190.3841660054508,nan,train,test_in,nan,train,test_ex,nan
ZINC48847592,O=C(c1ccc2[nH]c(=O)[nH]c2c1)c1cc2ccccc2s1,294.33500000000004,3.3019000000000016,14.015952380952383,65.72,1.8236473886580806,84.17690000000002,1005.9877436733254,122.60898437588787,train,train,train,train,train,train,train
ZINC49253310,CC[C@H](NC(=O)c1csc([N+](=O)[O-])c1)c1cccs1,296.373,3.598900000000002,15.59857894736842,72.24,2.0873147619499894,75.79060000000001,577.5736301304164,117.59335233012203,test_in,train,nan,val,nan,train,train
ZINC14475857,O=[N+]([O-])c1ccc(O)c([C@@H]2Nc3c(Cl)cc(Cl)c(Cl)c3[C@H]3C=CC[C@H]32)c1,411.6720000000001,6.087100000000003,15.833538461538465,75.4,1.8802499295642816,102.58490000000002,961.1828841493912,163.88375501164677,nan,test_ex,nan,train,train,train,train
ZINC09548115,Cc1cc([N+](=O)[O-])ccc1NC(=O)c1cccn(Cc2ccc(Cl)c(Cl)c2)c1=O,432.2630000000002,4.672320000000003,14.90562068965518,94.24000000000001,1.847815744443952,112.05260000000004,1174.628172617016,175.20245190231543,nan,nan,val,test_in,train,train,nan
ZINC62208533,Cc1nc(N2CCC(C(=O)O)CC2)nc2c1CCCCC2,289.3790000000001,2.35492,13.779952380952384,66.32000000000001,1.788422256612957,80.60080000000005,536.5687808120298,124.95393166953397,train,train,test_in,train,train,train,test_in
ZINC63383624,CCCNC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CC2=c3ccccc3=N[C@H]2[C@@H]2c3ccccc3C(=O)N12,472.5890000000001,1.8656000000000015,13.50254285714286,90.86999999999999,1.5247302616121117,132.86289999999997,1301.2758388950936,204.85992148654563,nan,train,train,train,test_in,nan,test_ex
ZINC57866370,Cc1ccc(-c2nc3ccccc3n2CC(N)=S)cc1N,296.39900000000006,2.88002,14.114238095238099,69.86,2.246359427374492,91.1038,835.4093009122621,127.94232973027248,test_in,train,train,train,nan,train,test_in
ZINC53110301,C[C@@H]1CCC[C@@](CO)(Nc2ccc([N+](=O)[O-])cc2Br)C1,343.221,3.7104000000000026,17.16105,75.39999999999999,2.211259233186735,81.86790000000002,509.192425037183,126.2097281450858,test_in,train,test_ex,train,nan,train,train
ZINC67609951,C[C@H](c1cccc(O)c1)N(C)C(=O)NCc1ccccc1CN(C)C,341.4550000000001,3.3564000000000025,13.658200000000004,55.81,2.0006823295451674,100.35350000000005,715.5923832003426,149.43331961698846,train,train,train,train,nan,train,train
ZINC10645092,CNC(=O)NC(=O)[C@H](C)OC(=O)c1sc2nc(C)cc(C)c2c1N,350.4000000000001,1.4962399999999993,14.600000000000003,123.41,2.226328290321569,90.98230000000001,830.4786504400215,141.93034241163002,train,val,train,nan,nan,train,train
CHEMBL279590,O=C(c1ccccc1)c1cnc2n[nH]cc2c1OC1CCCCC1,321.3800000000002,3.900400000000002,13.390833333333342,67.87,1.7626851944710393,91.26420000000003,851.4342208303951,139.61090278540593,test_in,train,train,train,train,train,train
ZINC62609821,Nc1onc(-c2ccoc2)c1-c1ccc(F)cc1Cl,278.66999999999996,3.976300000000001,14.666842105263155,65.19,2.2249636122594922,69.0214,722.330889209189,112.11394667331516,train,test_in,test_in,train,nan,train,train
ZINC14165151,COC(=O)CSc1nc2n(n1)[C@H](c1ccc(SC)cc1)C1=C(O)C[C@@H](C)C=C1N2,430.5550000000002,4.015800000000002,14.84672413793104,89.27,1.7787622400653995,114.26550000000009,997.6552904940875,177.16919908088587,nan,nan,train,val,train,val,nan
ZINC62748824,CNC(=O)NC(=O)[C@@H](C)Oc1cc(F)ccc1[C@@H](C)O,284.287,1.1018999999999994,14.21435,87.66000000000001,2.8397731421115453,69.72220000000002,505.14456511231873,115.48208087220596,train,train,val,train,test_ex,train,train
ZINC00649206,COC(=O)C1=C(C)NC2=C[C@H](c3ccc(OC)c(OC)c3)CC(O)=C2[C@H]1c1cc(Br)c(OC)c(OC)c1,572.4520000000002,5.500800000000005,15.471675675675682,95.48000000000002,1.870225230633662,142.48049999999992,1328.0510246375134,224.18799154131912,test_ex,test_ex,nan,train,train,nan,test_ex
ZINC24581366,O=C(CCCOc1ccc(Cl)cc1Cl)NNC(=O)CNC(=O)c1cccc(Cl)c1,458.72900000000016,3.3832000000000004,15.81824137931035,96.53,1.603512842817734,111.26160000000003,892.7531253481051,182.17072490767953,nan,train,nan,train,train,train,nan
ZINC09424863,COc1cc(OC)c(OC)cc1/C=N/NC(=O)c1nnn(-c2nonc2N)c1-c1ccc([N+](=O)[O-])cc1,509.43900000000025,1.5973999999999995,13.768621621621628,207.94000000000003,1.6822354855829265,126.87599999999999,1478.262591690862,207.26941405127275,test_ex,test_in,train,test_ex,train,test_ex,test_ex
ZINC39679019,COc1ccc(Br)c(C(=O)N2C[C@@H](C(=O)NCCCCN(C)C)C3(CCNCC3)C2)c1,495.46200000000044,2.3575,15.982645161290337,73.91,1.7054425252151226,125.42190000000005,780.0851307333429,193.5472855000395,nan,train,nan,train,train,train,nan
ZINC67592107,CC(=O)NCc1ccc(C(=O)NNC(=O)c2ccc(C)cc2O)s1,347.3960000000001,1.4730199999999993,14.474833333333336,107.53000000000002,1.9257713219891657,89.61590000000002,785.3797541313581,142.21703590573856,train,train,train,nan,train,train,test_in
ZINC12037359,Cc1ccc([C@H](C)CC[N@]2CCc3nnc(CNS(=O)(=O)C(C)C)n3CC2)o1,409.5560000000002,2.05922,14.627000000000008,93.26,1.5413389715952441,107.53850000000007,887.2713068374702,166.9185961073984,nan,train,train,train,train,train,train
ZINC01300970,CC(C)[C@H](C(=O)O)N1C(=O)/C(=C/c2ccc(Cl)cc2)SC1=S,355.86800000000005,3.650400000000002,16.175818181818183,57.61,2.3176388555149874,92.72580000000004,655.2563353068632,142.68271608529167,train,train,test_ex,val,nan,val,train
ZINC06291093,N#Cc1ccc(NC(=O)COC(=O)[C@H]2CC=CCC2)cc1Cl,318.76,3.0496800000000013,14.489090909090908,79.19,1.8265358422531532,82.23670000000003,649.2812707584649,133.06768759930242,train,train,train,train,train,train,val
ZINC58563980,Oc1ccc(-c2csc(Cc3cn4ccccc4n3)n2)cc1O,323.377,3.4598000000000027,14.059869565217392,70.65,1.6073108427524105,88.87760000000002,957.3486570491356,135.69682077793053,test_in,train,train,test_in,train,train,val
ZINC39677684,CN(C)c1cccc(C(=O)N2C[C@@H](C(=O)NCc3ccc(-c4ccccn4)s3)C3(CCNCC3)C2)c1,503.67200000000025,3.6343000000000014,13.990888888888897,77.57000000000001,1.2939563408204775,144.09589999999983,1219.4426900639683,216.08062387079084,test_ex,train,train,val,train,nan,test_ex
ZINC02639694,COc1ccc(-n2c(SCC(=O)c3c(N)n(CC(C)C)c(=O)n(C)c3=O)nc3ccccc3c2=O)cc1Cl,556.0440000000002,3.1213000000000015,14.632736842105269,131.21,1.8015974615364667,149.1498999999998,1741.542155017924,226.18119994104669,test_ex,train,train,test_ex,train,test_ex,test_ex
ZINC04905865,ClC1=CC=C(N[C@@H](c2ccc(Cl)cc2)n2nnc3ccccc32)NC1,372.2590000000001,3.7885000000000026,14.890360000000005,54.77,1.7675227170988161,100.27640000000001,959.0166948169904,154.47636915306964,train,train,train,val,train,train,train
ZINC66977549,CCC[C@H]1CC[C@@H](NC(=O)N(C)[C@H](c2ccc(F)cc2)c2ncccn2)CC1,384.49900000000014,4.7054000000000045,13.732107142857148,58.120000000000005,1.7118426350615312,107.22370000000005,744.8918866103203,165.93802086346548,train,nan,train,train,train,train,test_in
ZINC22901797,O=C(C[C@H]1Sc2ccc(Cl)cc2NC1=O)NCCNC(=O)c1ccco1,393.8520000000002,2.2821,15.148153846153853,100.44000000000001,1.4254878355966816,98.39460000000003,825.4204098141005,158.39211934008722,train,train,nan,nan,val,train,train
ZINC20807035,Cc1ccc(/C=N/Nc2nnc(SCc3ccccc3C)n2N)cc1,352.4670000000001,3.3470400000000007,14.098680000000003,81.12,1.6071147101284455,103.30810000000002,869.5277330107047,150.6806988594349,train,train,val,train,train,train,train
ZINC08951753,N#C/C(=C/c1cccc([N+](=O)[O-])c1)C(=O)Nc1sc2c(c1C(N)=O)CCCC2,396.4280000000003,3.179680000000001,14.158142857142867,139.12,1.9043433780833054,104.79500000000003,1048.688443346286,163.97625792450532,val,train,train,test_ex,train,train,train
ZINC44934402,C[C@@]1(NS(=O)(=O)c2ccnc(NN)c2)CCS(=O)(=O)C1,320.3960000000001,-0.7772999999999992,16.019800000000004,131.25,2.2760065145954433,74.04440000000002,716.5280688192747,117.26585587756273,train,val,test_ex,test_ex,nan,train,train
ZINC25376580,C[C@H](Oc1ccc(F)cc1)C(=O)NNC(=O)CCCNS(=O)(=O)c1ccc2c(c1)OCCCO2,495.5290000000003,1.6604000000000003,14.574382352941186,132.06,1.375803609930064,119.24690000000004,1109.98130759761,196.3418010710065,nan,train,train,test_ex,train,train,nan
5330695,COc1ccc2c(c1)[nH]c1c2c2c(c3c4cccc5c4n(c13)C[C@@H](CO)C5)C(=O)NC2=O,425.44400000000024,3.485800000000002,13.295125000000008,96.35,1.786230283724882,121.43520000000007,1673.7917537848548,181.10997143417796,nan,train,train,train,train,test_ex,nan
ZINC40779991,CC[C@H](C)Nc1ncnc(Nc2ccc(Br)cn2)c1N,337.2250000000001,3.1703,16.861250000000005,88.75,2.195565531867099,85.03980000000003,571.5741061095241,125.91437239585711,train,train,test_ex,test_in,nan,train,train
ZINC39467583,O=[P@@]1(c2ccccc2O)NN2C[C@@H]3C=C(F)C(S(=O)(=O)Oc4ccccc4)=C[C@H]3C[C@H]2CO1,492.4650000000002,3.211800000000002,14.923181818181824,105.17000000000002,1.3564129679496977,119.7898,1282.8010660139898,190.47479222457645,nan,train,train,nan,val,nan,nan
ZINC46705086,NC(=O)Nc1ccc(CNC(=O)c2nc(-c3ccccc3)n3c2CCCCC3)cc1,403.4860000000002,3.6971000000000025,13.44953333333334,102.03999999999999,1.535481412257317,116.03630000000003,1041.4603530985487,174.86073644614115,nan,train,train,nan,train,train,nan
ZINC42791472,C[C@H](OCC(F)(F)F)C(=O)N=c1[nH]c2ccccc2[nH]1,287.24100000000004,1.8906999999999998,14.362050000000002,70.24,2.1091206472497754,64.68840000000003,636.1276510309178,111.0335826493655,train,val,train,val,nan,train,train
ZINC09488195,COCCCn1c(C(=O)NCCCN2CCCC2=O)cc2c(=O)n3cccc(C)c3nc21,439.51600000000013,1.7364200000000003,13.734875000000004,97.94,1.6037992014558777,120.95220000000003,1212.5242919508132,185.5267192120092,nan,train,val,train,train,nan,nan
ZINC41006443,COc1ccccc1[C@@H]1[C@@H](C(=O)Nc2ccccc2C)C(=O)C[C@](C)(O)[C@H]1C(=O)Nc1ccccc1C,500.5950000000003,4.629240000000004,13.529594594594602,104.72999999999999,1.8227355301785937,142.58019999999993,1332.8068449709042,216.41113539990536,test_ex,nan,train,nan,train,nan,test_ex
ZINC51096655,NNc1ccc(C(=O)N2CCc3ccccc32)nn1,255.281,0.9651,13.435842105263157,84.14,1.8855364210554086,71.66460000000002,610.6855708091773,109.76648671662221,train,train,train,train,train,train,train
ZINC63746380,CNC(=O)Nc1cc(C)cc2c1=N[C@H](C(=O)NCCC(C)C)C=2c1ccccc1,392.50300000000016,2.109419999999999,13.534586206896558,82.59,2.110017008444382,115.24310000000001,1028.8336297937453,170.67537963498194,test_in,train,val,train,nan,train,nan
ZINC58294021,CC(C)Cn1cc(C(=O)Nc2ccc(-n3ncc(C#N)c3N)cc2)c2ccccc21,398.4700000000001,4.189180000000002,13.282333333333336,101.66,1.5860368932262314,117.42060000000001,1257.3283262464452,173.88712877644355,train,nan,train,nan,train,nan,nan
ZINC64684127,O=C(CS[C@@H]1NN[C@H](c2ccccc2)O1)N[C@H](CC1=c2ccccc2=NC1)C(=O)O,426.4980000000003,0.26999999999999974,14.216600000000009,112.05,1.295233860321051,112.46690000000005,1046.4719329185857,176.9406892799626,nan,train,train,nan,train,test_in,nan
ZINC01648164,Oc1ccc2c(c1)OC[C@@]1(O)Cc3cc(O)c(O)cc3[C@H]21,286.283,1.6148999999999996,13.63252380952381,90.15,1.9455377526334567,73.87020000000001,754.572822546185,120.2270837143799,val,train,train,train,train,train,test_in
ZINC25719235,N#Cc1c(N2CCc3ccccc32)nc(N)c2c(N)nc(SCC(=O)O)cc12,392.44400000000013,2.5367800000000003,14.015857142857147,142.14999999999998,1.9151777034577282,108.58960000000003,1157.3495096916931,164.33939786094552,test_in,train,train,test_ex,train,train,train
ZINC06241555,NC(=S)N/N=C/c1ccc(OS(=O)(=O)c2ccccc2)cc1,335.41,1.6214000000000002,15.245909090909093,93.78,2.083097920118156,88.21290000000002,772.7401782638012,133.28032067562643,train,train,nan,val,nan,train,train
5329644,CC(=O)Nc1cccc2c1C(=O)c1c-2n[nH]c1-c1sccc1C,323.377,3.6164200000000015,14.059869565217392,74.85,1.9190776245515042,89.8099,968.1313523243166,135.91006046015482,train,train,train,train,train,train,train
ZINC53735061,Cc1ccc([N+](=O)[O-])cc1N1CC[C@H](CO)C1,236.27099999999996,1.7218199999999997,13.898294117647056,66.61,2.254768292541341,65.23920000000004,433.75895970768704,99.82226779724658,test_in,train,train,train,nan,train,train
ZINC59942059,Cc1cccc(-n2c(N)cc(=O)nc2SCC(=O)Nc2ccc(F)cc2C(F)(F)F)c1,452.4330000000001,4.011820000000002,14.59461290322581,90.00999999999999,1.8423373801163472,109.73910000000001,1194.5278487376047,177.65267615547828,nan,nan,train,train,test_in,train,nan
ZINC36500745,CC(C)(C)NC(=O)[C@H](c1ccc(C(F)(F)F)cc1)N(Cc1ccco1)C(=O)c1cccc(O)c1O,490.47800000000024,5.008000000000005,14.01365714285715,103.01,2.1517089269114122,120.43380000000003,1183.3016215830048,199.34221359234098,nan,test_ex,train,nan,nan,val,nan
ZINC35183061,N=C(N/N=C/c1ccccc1Cl)c1nc2ccccc2[n+]([O-])c1N,340.77400000000006,2.05287,14.198916666666669,114.09,1.865887818397186,94.12580000000004,956.4505424368815,142.04141439911407,train,train,train,nan,train,test_in,train
ZINC65529601,O=C(NC[C@@H]1CCN(c2ccc(F)c(F)c2)C1)N[C@H]1CC[N@@](Cc2ccccc2)C1,414.5000000000002,3.3648000000000025,13.816666666666674,47.61000000000001,1.169746397619744,113.33640000000001,863.5365377374127,175.60318289038426,nan,train,val,test_in,train,train,nan
ZINC06501182,CCC[C@H](C(=O)NCCC(C)C)N(C(=O)c1snc(C(N)=O)c1N)c1ccc(C)cc1C,459.61600000000027,3.418840000000002,14.363000000000008,131.41000000000003,2.5427062370118185,128.93050000000002,986.0066326784328,193.07283171538512,nan,train,train,test_ex,test_ex,train,nan
ZINC44862599,CC(C)[C@H](C(=O)NC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)/C(N)=N/O,293.41099999999994,2.09,13.971952380952379,87.71000000000001,1.7466607845277793,80.78260000000003,423.1542293744621,125.89075900138961,train,train,train,train,train,train,train
ZINC39856244,COC(=O)C1CCN(C(=O)c2oc3c(c2C)/C(=N/NC(N)=O)CC(C)(C)C3)CC1,404.46700000000027,1.9580199999999994,13.947137931034492,127.22999999999999,1.8546380402950946,105.44660000000003,862.4677543408949,169.16630049341848,nan,train,val,nan,train,train,test_in
ZINC08230002,N#Cc1c(NC(=O)CN2CCC[C@@H]2c2ccc3c(c2)OCCO3)sc2c1CCC2,409.51100000000025,3.655280000000003,14.12106896551725,74.59,1.288718944949943,110.66870000000006,993.919197944992,173.5815606024818,nan,train,train,train,train,val,nan
ZINC28866550,Cc1ccc(C(=O)N[C@H](N/C(=N/C#N)Nc2cncc(Br)c2)C(C)(Cl)Cl)cc1,484.18500000000006,3.9410000000000007,17.29232142857143,102.2,2.187446528983,114.2876,905.5272221159157,180.83583098488515,nan,train,test_ex,nan,nan,train,nan
ZINC21627500,CCCn1c(N)c(C(=O)CSC2=Nc3ccccc3CS2)c(=O)[nH]c1=O,390.4900000000001,2.3792,15.018846153846159,110.30999999999997,1.7948531813435413,107.64660000000003,994.233000433044,157.65252795503096,train,train,nan,nan,train,train,test_in
CHEMBL481562,O=C(NC1CC1)c1[nH]nc2cc(-c3ccc(O)cc3)c(Br)cc12,372.2220000000001,3.590200000000001,16.18356521739131,78.01,1.759870260382969,91.38270000000001,898.0925213552409,140.39452677320813,train,train,test_ex,train,train,train,train
ZINC09493362,Cc1ccc(N2C(=O)/C(=C/NNC(=O)COc3ccccc3C#N)c3ccccc3C2=O)cc1C,466.49700000000024,3.402820000000002,13.328485714285721,111.53,1.528105807151825,130.08190000000002,1404.2853542205596,201.95502164424235,nan,train,train,nan,train,test_ex,test_ex
ZINC24008422,C[C@@H]1CCCC[C@@]12NC(=O)N(CC(=O)Oc1ccc3c(c1)OCO3)C2=O,360.36600000000016,1.8214,13.860230769230775,94.17000000000002,1.4402130526817403,88.80770000000005,778.9448652442045,149.92811287413195,train,train,train,train,train,train,train
ZINC67268338,Cc1ccc([C@@H](CNC(=O)CN2C(=O)N[C@@](C)(C3CC3)C2=O)N(C)C)cc1,372.46900000000016,1.43442,13.795148148148154,81.75,1.5889740581219525,101.99040000000004,742.0986482075865,159.63288842174518,train,train,train,train,train,train,train
ZINC40734413,Cc1cccc2sc(Nc3ncnc(N4CCN(CCO)CC4)c3N)nc12,385.49700000000024,1.8348199999999995,14.277666666666676,103.43,1.5390423205890613,109.82290000000005,936.6048805155683,161.2218866910178,val,train,train,nan,train,val,train
ZINC20390666,COc1cccc([C@H]2CC(c3ccc(F)cc3)=NN2)c1O,286.306,2.9786000000000015,13.633619047619046,53.849999999999994,1.8154232061291917,78.08950000000002,683.1763737855749,121.43106970395048,train,train,train,test_in,train,train,val
ZINC35723310,CCc1cccc(NC(=O)Nc2ccc([N@]3CC[C@@H](C)CC3)c(C(=O)NC[C@@H]3CCCO3)c2)c1,464.61000000000035,5.0381000000000045,13.66500000000001,82.7,1.4853029230521535,136.82159999999996,995.1197601153827,201.79697638507355,nan,test_ex,train,train,train,train,test_ex
ZINC65404525,CC1=NN[C@H](C2=C[C@@H]3N=CC=C3C=C2)N1,200.245,0.7142999999999999,13.349666666666668,48.78,1.814683263122841,60.75440000000001,439.5042746425333,88.16287497382648,train,train,train,val,train,train,test_in
ZINC25042644,Cc1cc(C)c(NC(=O)CNC(=O)c2cc3c([nH]c2=O)CCCC3=O)c(C)c1,381.43200000000024,2.18766,13.622571428571437,108.13,1.692483119469922,105.94710000000003,1013.4267074686032,162.0975480643355,train,train,train,nan,train,train,test_in
ZINC04200897,CSc1cccc(NC(=O)N[C@H]2C[C@H](C(=O)N[C@H](Cc3ccccc3)C(N)=O)N(C(=O)c3cccn3C)C2)c1,548.6690000000002,2.3646000000000003,14.068435897435903,138.56,1.4904108194262446,150.29099999999983,1344.5859529729992,230.8567070020452,test_ex,val,train,test_ex,train,nan,test_ex
ZINC02290382,C=CCNC(=O)c1c(N)n(CCc2ccccc2)c2nc3ccccc3nc12,371.4440000000001,3.3252000000000015,13.265857142857145,85.83,1.8429303932803651,112.12260000000002,1163.9566305526032,162.26157889339396,train,train,train,train,train,train,train
135528482,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)NNC(=O)c4cccc5ccccc45)cccc2-3)cc1,503.5180000000002,4.916400000000003,13.250473684210531,125.20999999999998,1.2059829289516812,143.01279999999983,1735.0160851264861,216.3533836445442,test_ex,nan,train,nan,train,test_ex,test_ex
ZINC02129527,COc1ccc(CCn2c(=O)[nH]c(O)c([C@H]3c4c(cc5c(c4OC)OCO5)CC[N@]3C)c2=O)cc1OC,511.53100000000046,1.8167,13.825162162162174,124.48,1.5764675702139779,133.53149999999997,1461.641665829139,212.2774555870424,test_ex,train,train,nan,train,test_ex,test_ex
ZINC67197045,Cc1occc1C(=O)N/N=C/c1ccc(-c2cccc(C(F)(F)F)c2)o1,362.307,4.630720000000003,13.934884615384616,67.74000000000001,1.7036402814740372,87.65120000000003,954.4995787103329,145.66746751589073,val,nan,train,val,train,train,train
ZINC04365187,COc1ccccc1N/N=C/C1=C(CO)CNC(C)=C1O,289.335,1.7744999999999997,13.777857142857142,86.11,2.1821826786473806,82.55200000000002,605.9363351203456,122.99804053837883,train,train,train,test_in,nan,train,train
ZINC12698570,O=C(NNC(=O)c1cnc(S)n1-c1ccccc1)c1cc2c(s1)CCCCCC2,426.56700000000035,3.9563000000000033,14.709206896551736,76.02000000000001,1.4550784552879037,115.94340000000005,1001.2380410125406,178.28641170317664,nan,train,train,val,train,train,nan
